date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2011-06-11,30,26,0.0,12.5,7,70,01:57 PM,01:26 AM,05:51 AM,06:05 PM,22,31,31,28,33,24,72,0.5,1011,30,10,208,26,Somalia
2011-06-12,30,26,0.0,12.5,7,78,02:52 PM,02:18 AM,05:51 AM,06:05 PM,22,31,31,28,40,22,69,0.1,1012,30,10,207,31,Somalia
2011-06-13,29,27,0.0,12.6,7,85,03:51 PM,03:14 AM,05:51 AM,06:06 PM,22,31,31,28,40,39,71,0.2,1013,29,10,206,29,Somalia
2011-06-14,29,26,0.0,12.5,7,93,04:50 PM,04:12 AM,05:52 AM,06:06 PM,22,30,30,27,40,35,73,1.6,1013,29,10,205,30,Somalia
2011-06-15,29,26,0.0,12.5,7,100,05:51 PM,05:12 AM,05:52 AM,06:06 PM,22,30,30,27,39,35,72,0.2,1013,29,10,202,28,Somalia
2011-06-16,29,25,0.0,12.5,7,100,06:48 PM,06:11 AM,05:52 AM,06:06 PM,22,30,30,27,32,38,75,0.9,1013,29,10,195,24,Somalia
2011-06-17,29,26,0.0,12.6,7,85,07:43 PM,07:09 AM,05:52 AM,06:07 PM,22,30,30,27,34,31,74,0.5,1012,29,10,191,25,Somalia
2011-06-18,29,26,0.0,12.6,7,77,08:33 PM,08:02 AM,05:52 AM,06:07 PM,22,30,30,27,36,25,71,0.0,1013,29,10,198,26,Somalia
2011-06-19,29,26,0.0,12.5,7,69,09:20 PM,08:52 AM,05:53 AM,06:07 PM,22,30,30,27,37,29,73,0.5,1011,29,10,205,27,Somalia
2011-06-20,29,26,0.0,12.5,7,62,10:04 PM,09:38 AM,05:53 AM,06:07 PM,22,30,30,27,37,34,73,0.8,1011,29,10,202,27,Somalia
2011-06-21,29,26,0.0,12.5,7,54,10:45 PM,10:22 AM,05:53 AM,06:07 PM,22,30,30,27,35,34,74,1.1,1012,29,10,204,25,Somalia
2011-06-22,29,26,0.0,12.6,7,47,11:26 PM,11:04 AM,05:53 AM,06:08 PM,22,30,30,27,36,33,74,1.1,1012,29,10,214,27,Somalia
2011-06-23,29,26,0.0,12.5,7,39,No moonrise,11:46 AM,05:54 AM,06:08 PM,22,30,30,27,39,27,72,0.1,1011,29,10,204,29,Somalia
2011-06-24,28,26,0.0,12.5,7,32,12:06 AM,12:28 PM,05:54 AM,06:08 PM,22,30,30,27,38,34,74,0.4,1011,28,10,198,28,Somalia
2011-06-25,28,26,0.0,12.5,7,24,12:47 AM,01:12 PM,05:54 AM,06:08 PM,21,29,29,27,36,23,72,0.1,1012,28,10,197,26,Somalia
2011-06-26,28,26,0.0,11.8,7,17,01:31 AM,01:57 PM,05:54 AM,06:08 PM,22,30,30,27,37,41,73,0.1,1012,28,10,195,27,Somalia
2011-06-27,28,25,0.0,11.8,6,9,02:16 AM,02:45 PM,05:54 AM,06:09 PM,22,29,29,26,38,52,77,1.0,1013,28,10,207,28,Somalia
2011-06-28,28,26,0.0,12.5,7,2,03:05 AM,03:36 PM,05:55 AM,06:09 PM,22,29,29,27,42,40,74,1.8,1012,28,10,208,31,Somalia
2011-06-29,29,26,0.0,10.5,6,0,03:56 AM,04:29 PM,05:55 AM,06:09 PM,22,30,30,27,43,52,75,0.6,1012,29,10,210,32,Somalia
2011-06-30,29,26,0.0,11.8,7,0,04:50 AM,05:24 PM,05:55 AM,06:09 PM,22,30,30,27,45,47,75,0.4,1012,29,10,207,33,Somalia
2011-07-01,29,26,0.0,12.5,7,0,05:46 AM,06:18 PM,05:55 AM,06:09 PM,23,30,30,27,41,47,76,0.4,1011,29,10,201,30,Somalia
2011-07-02,28,26,0.0,12.6,7,6,06:40 AM,07:13 PM,05:55 AM,06:10 PM,22,30,30,27,38,36,76,0.3,1011,28,10,206,27,Somalia
2011-07-03,28,25,0.0,12.5,7,13,07:35 AM,08:05 PM,05:56 AM,06:10 PM,22,29,29,27,36,41,76,0.2,1012,28,10,206,26,Somalia
2011-07-04,28,26,0.0,12.5,7,20,08:28 AM,08:55 PM,05:56 AM,06:10 PM,22,29,29,27,40,37,76,0.3,1013,28,10,206,29,Somalia
2011-07-05,28,25,0.0,12.5,7,27,09:19 AM,09:45 PM,05:56 AM,06:10 PM,21,29,29,27,46,50,74,1.5,1014,28,10,207,34,Somalia
2011-07-06,28,26,0.0,12.5,7,35,10:10 AM,10:33 PM,05:56 AM,06:10 PM,21,29,29,27,46,38,72,0.1,1013,28,10,203,33,Somalia
2011-07-07,28,26,0.0,12.5,7,42,11:01 AM,11:23 PM,05:56 AM,06:10 PM,21,29,29,27,49,48,72,0.0,1013,28,10,205,35,Somalia
2011-07-08,28,26,0.0,10.5,6,49,11:53 AM,No moonset,05:57 AM,06:10 PM,22,29,29,27,45,55,74,2.8,1013,28,10,206,32,Somalia
2011-07-09,27,25,0.0,12.5,7,56,12:46 PM,12:14 AM,05:57 AM,06:11 PM,21,29,29,26,43,48,74,1.1,1014,27,10,206,31,Somalia
2011-07-10,27,25,0.0,11.8,6,64,01:43 PM,01:07 AM,05:57 AM,06:11 PM,22,29,29,26,46,59,76,5.7,1014,27,10,203,33,Somalia
2011-07-11,28,25,0.0,11.8,6,71,02:40 PM,02:03 AM,05:57 AM,06:11 PM,22,29,29,26,45,47,76,4.6,1013,28,10,205,32,Somalia
2011-07-12,28,25,0.0,11.8,7,78,03:39 PM,03:01 AM,05:57 AM,06:11 PM,22,29,29,27,47,49,76,0.7,1011,28,10,223,34,Somalia
2011-07-13,28,26,0.0,10.5,6,86,04:37 PM,03:59 AM,05:57 AM,06:11 PM,22,29,29,27,45,64,78,3.6,1012,28,10,214,31,Somalia
2011-07-14,28,25,0.0,12.5,7,93,05:32 PM,04:57 AM,05:58 AM,06:11 PM,22,29,29,26,43,52,77,9.5,1013,28,9,210,29,Somalia
2011-07-15,28,26,0.0,12.5,7,100,06:24 PM,05:51 AM,05:58 AM,06:11 PM,22,29,29,27,40,51,77,1.8,1013,28,10,207,29,Somalia
2011-07-16,29,25,0.0,12.5,7,100,07:13 PM,06:42 AM,05:58 AM,06:11 PM,22,29,29,27,46,35,74,0.7,1012,29,10,217,34,Somalia
2011-07-17,28,26,0.0,11.8,6,85,07:58 PM,07:31 AM,05:58 AM,06:11 PM,22,29,29,27,53,50,75,2.1,1011,28,10,212,38,Somalia
2011-07-18,28,26,0.0,12.5,7,78,08:40 PM,08:16 AM,05:58 AM,06:11 PM,22,29,29,27,51,44,74,1.3,1012,28,10,205,37,Somalia
2011-07-19,28,26,0.0,11.8,7,71,09:22 PM,08:59 AM,05:58 AM,06:11 PM,21,29,29,27,44,56,73,0.2,1013,28,10,203,32,Somalia
2011-07-20,28,26,0.0,12.5,7,64,10:02 PM,09:42 AM,05:58 AM,06:11 PM,22,29,29,27,43,32,73,0.4,1013,28,10,207,32,Somalia
2011-07-21,28,26,0.0,12.5,7,56,10:43 PM,10:23 AM,05:58 AM,06:11 PM,22,29,29,27,43,47,74,0.6,1013,28,10,209,31,Somalia
2011-07-22,28,26,0.0,12.5,7,49,11:25 PM,11:06 AM,05:58 AM,06:11 PM,21,29,29,27,43,39,73,0.1,1013,28,10,209,31,Somalia
2011-07-23,28,26,0.0,12.5,7,42,No moonrise,11:51 AM,05:58 AM,06:11 PM,22,29,29,27,46,38,74,0.8,1013,28,10,209,34,Somalia
2011-07-24,28,25,0.0,12.5,7,34,12:09 AM,12:37 PM,05:59 AM,06:11 PM,22,29,29,26,46,35,76,0.3,1012,28,10,212,34,Somalia
2011-07-25,28,25,0.0,12.5,7,27,12:56 AM,01:26 PM,05:59 AM,06:11 PM,22,29,29,26,39,39,77,0.3,1011,28,10,197,28,Somalia
2011-07-26,27,25,0.0,12.5,7,20,01:46 AM,02:18 PM,05:59 AM,06:11 PM,22,29,29,26,33,34,80,0.4,1012,27,10,188,24,Somalia
2011-07-27,28,25,0.0,12.5,7,13,02:38 AM,03:11 PM,05:59 AM,06:11 PM,22,29,29,26,33,36,77,0.1,1012,28,10,193,25,Somalia
2011-07-28,28,25,0.0,12.5,7,5,03:33 AM,04:06 PM,05:59 AM,06:11 PM,22,29,29,26,34,20,78,0.1,1011,28,10,198,26,Somalia
2011-07-29,28,25,0.0,12.5,7,0,04:28 AM,05:01 PM,05:59 AM,06:11 PM,22,28,28,26,38,26,76,0.1,1011,28,10,204,28,Somalia
2011-07-30,28,25,0.0,12.5,7,0,05:24 AM,05:55 PM,05:59 AM,06:11 PM,22,29,29,26,39,43,78,0.3,1011,28,10,208,28,Somalia
2011-07-31,27,25,0.0,12.5,7,0,06:18 AM,06:47 PM,05:59 AM,06:11 PM,22,28,28,26,43,54,81,5.9,1012,27,10,203,30,Somalia
2011-08-01,27,25,0.0,11.8,6,9,07:12 AM,07:39 PM,05:59 AM,06:11 PM,22,28,28,26,44,53,80,2.6,1012,27,10,208,32,Somalia
2011-08-02,28,25,0.0,9.2,6,16,08:04 AM,08:29 PM,05:59 AM,06:11 PM,22,28,28,26,45,65,79,1.3,1013,28,10,208,33,Somalia
2011-08-03,28,25,0.0,12.5,7,24,08:56 AM,09:20 PM,05:59 AM,06:11 PM,22,29,29,26,44,38,76,0.0,1013,28,10,203,32,Somalia
2011-08-04,27,25,0.0,12.5,7,31,09:49 AM,10:11 PM,05:59 AM,06:11 PM,22,29,29,26,39,47,77,0.6,1014,27,10,205,29,Somalia
2011-08-05,27,26,0.0,12.5,7,38,10:43 AM,11:04 PM,05:59 AM,06:10 PM,21,28,28,26,43,51,75,1.1,1014,27,10,203,31,Somalia
2011-08-06,28,25,0.0,12.5,7,45,11:39 AM,11:59 PM,05:59 AM,06:10 PM,21,28,28,26,43,35,75,0.3,1013,28,10,211,32,Somalia
2011-08-07,28,25,0.0,12.5,7,53,12:35 PM,No moonset,05:59 AM,06:10 PM,21,28,28,26,46,32,73,0.1,1013,28,10,211,33,Somalia
2011-08-08,27,25,0.0,12.5,7,60,01:33 PM,12:56 AM,05:58 AM,06:10 PM,21,28,28,26,41,36,75,0.5,1013,27,10,209,30,Somalia
2011-08-09,27,24,0.0,11.8,6,67,02:30 PM,01:53 AM,05:58 AM,06:10 PM,22,28,28,26,43,50,77,0.8,1012,27,10,208,31,Somalia
2011-08-10,27,25,0.0,12.5,7,74,03:25 PM,02:50 AM,05:58 AM,06:10 PM,21,28,28,26,41,48,74,0.2,1012,27,10,198,30,Somalia
2011-08-11,27,25,0.0,12.5,7,82,04:17 PM,03:44 AM,05:58 AM,06:09 PM,21,28,28,26,39,43,75,0.6,1012,27,10,199,29,Somalia
2011-08-12,27,25,0.0,11.8,7,89,05:07 PM,04:36 AM,05:58 AM,06:09 PM,21,28,28,26,40,46,77,1.4,1011,27,10,201,30,Somalia
2011-08-13,27,25,0.0,12.5,7,96,05:53 PM,05:25 AM,05:58 AM,06:09 PM,21,28,28,26,42,34,76,0.1,1010,27,10,207,31,Somalia
2011-08-14,27,25,0.0,12.5,7,100,06:36 PM,06:11 AM,05:58 AM,06:09 PM,22,28,28,26,37,50,78,0.2,1011,27,10,201,28,Somalia
2011-08-15,28,25,0.0,12.5,7,89,07:18 PM,06:55 AM,05:58 AM,06:08 PM,21,28,28,26,36,26,76,0.0,1013,28,10,205,27,Somalia
2011-08-16,28,25,0.0,12.5,7,82,07:59 PM,07:38 AM,05:58 AM,06:08 PM,21,28,28,26,37,43,77,0.1,1012,28,10,204,27,Somalia
2011-08-17,28,24,0.0,10.5,6,75,08:39 PM,08:19 AM,05:57 AM,06:08 PM,22,28,28,26,38,44,79,0.4,1012,28,10,210,28,Somalia
2011-08-18,28,25,0.0,12.5,7,67,09:21 PM,09:02 AM,05:57 AM,06:08 PM,22,28,28,26,45,39,78,0.1,1013,28,10,209,33,Somalia
2011-08-19,27,25,0.0,12.5,7,60,10:04 PM,09:46 AM,05:57 AM,06:07 PM,22,28,28,26,39,34,78,0.0,1012,27,10,200,29,Somalia
2011-08-20,28,25,0.0,12.5,7,53,10:49 PM,10:31 AM,05:57 AM,06:07 PM,21,28,28,26,42,23,77,0.0,1013,28,10,203,31,Somalia
2011-08-21,28,25,0.0,12.5,7,46,11:37 PM,11:18 AM,05:57 AM,06:07 PM,21,28,28,26,37,25,74,0.0,1013,28,10,203,27,Somalia
2011-08-22,28,25,0.0,12.5,7,38,No moonrise,12:08 PM,05:57 AM,06:07 PM,21,28,28,26,41,25,74,0.4,1013,28,10,200,30,Somalia
2011-08-23,28,25,0.0,12.5,7,31,12:27 AM,12:59 PM,05:56 AM,06:06 PM,21,28,28,26,41,37,74,0.2,1014,28,10,200,30,Somalia
2011-08-24,28,25,0.0,12.5,7,24,01:20 AM,01:53 PM,05:56 AM,06:06 PM,21,28,28,26,41,36,75,0.1,1013,28,10,208,30,Somalia
2011-08-25,28,25,0.0,12.5,7,16,02:14 AM,02:47 PM,05:56 AM,06:06 PM,22,29,29,26,42,47,77,0.0,1012,28,10,201,31,Somalia
2011-08-26,27,25,0.0,12.5,7,9,03:09 AM,03:41 PM,05:56 AM,06:05 PM,21,28,28,26,40,39,75,0.0,1013,27,10,204,30,Somalia
2011-08-27,28,25,0.0,12.5,7,2,04:04 AM,04:34 PM,05:55 AM,06:05 PM,21,28,28,26,39,35,75,0.0,1013,28,10,210,29,Somalia
2011-08-28,28,25,0.0,11.8,7,0,04:58 AM,05:27 PM,05:55 AM,06:05 PM,22,29,29,26,43,55,77,0.1,1013,28,10,211,32,Somalia
2011-08-29,28,25,0.0,11.8,6,0,05:52 AM,06:18 PM,05:55 AM,06:04 PM,22,29,29,26,46,65,79,3.1,1013,28,10,212,33,Somalia
2011-08-30,28,25,0.0,11.8,6,5,06:45 AM,07:10 PM,05:55 AM,06:04 PM,22,29,29,26,44,50,78,2.1,1014,28,10,217,32,Somalia
2011-08-31,28,25,0.0,12.5,7,9,07:40 AM,08:03 PM,05:55 AM,06:03 PM,22,29,29,26,40,28,76,0.5,1013,28,10,202,29,Somalia
2011-09-01,28,25,0.0,12.5,7,20,08:35 AM,08:57 PM,05:54 AM,06:03 PM,22,29,29,26,43,38,76,0.0,1013,28,10,209,32,Somalia
2011-09-02,27,25,0.0,12.5,7,28,09:32 AM,09:54 PM,05:54 AM,06:03 PM,22,29,29,26,46,50,78,1.0,1012,27,10,203,34,Somalia
2011-09-03,28,25,0.0,12.5,7,36,10:30 AM,10:51 PM,05:54 AM,06:02 PM,21,28,28,26,40,32,76,0.2,1011,28,10,204,29,Somalia
2011-09-04,27,25,0.0,12.5,7,43,11:28 AM,11:49 PM,05:54 AM,06:02 PM,22,28,28,26,39,41,77,0.2,1012,27,10,202,29,Somalia
2011-09-05,28,25,0.0,12.5,7,51,12:26 PM,No moonset,05:53 AM,06:02 PM,22,29,29,26,37,42,78,0.1,1012,28,10,206,28,Somalia
2011-09-06,28,25,0.0,10.5,6,58,01:22 PM,12:46 AM,05:53 AM,06:01 PM,22,29,29,26,40,60,80,0.6,1013,28,10,203,30,Somalia
2011-09-07,28,25,0.0,12.5,7,66,02:14 PM,01:41 AM,05:53 AM,06:01 PM,22,29,29,26,42,42,78,0.7,1013,28,10,210,31,Somalia
2011-09-08,28,25,0.0,12.5,7,73,03:04 PM,02:32 AM,05:52 AM,06:00 PM,22,29,29,26,41,49,80,0.2,1013,28,10,213,30,Somalia
2011-09-09,28,25,0.0,12.5,7,81,03:50 PM,03:22 AM,05:52 AM,06:00 PM,22,29,29,26,35,40,80,0.5,1013,28,10,190,26,Somalia
2011-09-10,27,25,0.0,12.5,7,88,04:33 PM,04:08 AM,05:52 AM,06:00 PM,22,29,29,26,36,44,80,1.4,1014,27,10,186,26,Somalia
2011-09-11,28,25,0.0,11.6,7,96,05:16 PM,04:52 AM,05:52 AM,05:59 PM,22,29,29,26,35,40,78,0.3,1014,28,10,188,26,Somalia
2011-09-12,28,25,0.0,11.6,7,100,05:57 PM,05:35 AM,05:51 AM,05:59 PM,21,28,28,26,38,33,73,1.8,1013,28,10,198,28,Somalia
2011-09-13,28,25,0.0,10.2,7,89,06:37 PM,06:17 AM,05:51 AM,05:58 PM,21,28,28,26,35,39,75,0.1,1013,28,10,201,26,Somalia
2011-09-14,28,25,0.0,11.6,7,81,07:19 PM,06:59 AM,05:51 AM,05:58 PM,22,29,29,26,29,38,77,0.2,1012,28,10,191,22,Somalia
2011-09-15,28,25,0.0,11.6,7,74,08:01 PM,07:43 AM,05:50 AM,05:58 PM,22,29,29,26,31,33,77,0.1,1012,28,10,189,24,Somalia
2011-09-16,28,26,0.0,10.2,7,66,08:45 PM,08:27 AM,05:50 AM,05:57 PM,22,29,29,26,34,32,75,0.1,1012,28,10,196,25,Somalia
2011-09-17,28,25,0.0,11.6,7,59,09:32 PM,09:13 AM,05:50 AM,05:57 PM,22,29,29,26,35,39,77,0.2,1012,28,10,200,26,Somalia
2011-09-18,28,25,0.0,11.6,7,51,10:20 PM,10:01 AM,05:49 AM,05:56 PM,22,29,29,26,36,36,77,0.1,1013,28,10,200,27,Somalia
2011-09-19,28,25,0.0,11.6,7,44,11:11 PM,10:51 AM,05:49 AM,05:56 PM,22,29,29,26,34,35,76,0.2,1013,28,10,198,25,Somalia
2011-09-20,27,25,0.0,8.8,6,36,No moonrise,11:43 AM,05:49 AM,05:56 PM,21,28,28,26,33,45,76,0.0,1014,27,10,196,25,Somalia
2011-09-21,28,24,0.0,11.6,7,29,12:03 AM,12:35 PM,05:49 AM,05:55 PM,21,28,28,26,30,26,76,0.0,1013,28,10,200,22,Somalia
2011-09-22,28,25,0.0,11.6,7,21,12:56 AM,01:28 PM,05:48 AM,05:55 PM,22,28,28,26,30,24,78,0.0,1012,28,10,197,22,Somalia
2011-09-23,28,25,0.0,11.6,7,14,01:50 AM,02:19 PM,05:48 AM,05:54 PM,22,29,29,26,29,44,78,0.0,1012,28,10,184,22,Somalia
2011-09-24,28,26,0.0,11.6,7,6,02:43 AM,03:12 PM,05:48 AM,05:54 PM,22,29,29,27,34,31,78,0.3,1013,28,10,186,25,Somalia
2011-09-25,29,26,0.0,11.6,7,0,03:36 AM,04:03 PM,05:47 AM,05:54 PM,22,29,29,27,35,22,76,0.1,1014,29,10,200,26,Somalia
2011-09-26,29,25,0.0,10.2,7,0,04:29 AM,04:55 PM,05:47 AM,05:53 PM,22,29,29,27,35,41,76,0.6,1014,29,10,204,27,Somalia
2011-09-27,29,26,0.0,11.6,7,0,05:24 AM,05:48 PM,05:47 AM,05:53 PM,22,29,29,27,32,27,75,0.0,1013,29,10,204,24,Somalia
2011-09-28,28,26,0.0,11.6,7,1,06:19 AM,06:43 PM,05:47 AM,05:52 PM,22,29,29,27,31,28,76,0.0,1012,28,10,195,23,Somalia
2011-09-29,28,26,0.0,10.2,7,9,07:18 AM,07:41 PM,05:46 AM,05:52 PM,22,29,29,27,30,39,75,0.1,1012,28,10,188,23,Somalia
2011-09-30,29,26,0.0,11.6,7,16,08:17 AM,08:40 PM,05:46 AM,05:52 PM,22,29,29,27,28,28,75,0.0,1012,29,10,173,21,Somalia
2011-10-01,28,26,0.0,10.2,7,23,09:18 AM,09:40 PM,05:46 AM,05:51 PM,22,30,30,27,31,44,76,0.1,1012,28,10,176,23,Somalia
2011-10-02,28,26,0.0,10.2,7,30,10:18 AM,10:39 PM,05:45 AM,05:51 PM,22,30,30,27,31,46,75,0.0,1012,28,10,183,23,Somalia
2011-10-03,29,26,0.0,11.6,7,38,11:16 AM,11:36 PM,05:45 AM,05:51 PM,22,30,30,27,29,28,72,0.1,1012,29,10,179,22,Somalia
2011-10-04,29,26,0.0,11.6,7,45,12:10 PM,No moonset,05:45 AM,05:50 PM,22,30,30,27,28,22,75,0.0,1011,29,10,193,21,Somalia
2011-10-05,28,26,0.0,10.2,7,52,01:01 PM,12:29 AM,05:45 AM,05:50 PM,22,30,30,27,30,38,76,0.0,1011,28,10,184,23,Somalia
2011-10-06,29,26,0.0,11.6,7,59,01:48 PM,01:19 AM,05:44 AM,05:50 PM,22,30,30,27,30,42,77,0.0,1012,29,10,182,23,Somalia
2011-10-07,29,26,0.0,11.6,7,67,02:32 PM,02:06 AM,05:44 AM,05:49 PM,22,30,30,27,33,42,75,0.1,1013,29,10,190,25,Somalia
2011-10-08,29,26,0.0,11.6,7,74,03:15 PM,02:51 AM,05:44 AM,05:49 PM,22,30,30,27,29,26,75,0.2,1013,29,10,200,22,Somalia
2011-10-09,29,26,0.0,11.6,7,81,03:56 PM,03:34 AM,05:44 AM,05:49 PM,23,30,30,27,29,38,77,0.0,1012,29,10,205,22,Somalia
2011-10-10,29,26,0.0,11.6,7,89,04:36 PM,04:15 AM,05:44 AM,05:48 PM,23,30,30,27,27,47,77,2.7,1012,29,10,194,21,Somalia
2011-10-11,29,26,0.0,11.6,6,96,05:18 PM,04:58 AM,05:43 AM,05:48 PM,23,30,30,27,19,43,77,3.2,1011,29,10,171,14,Somalia
2011-10-12,27,26,0.0,8.8,7,100,06:00 PM,05:41 AM,05:43 AM,05:48 PM,23,29,29,26,20,61,81,7.2,1011,27,10,86,14,Somalia
2011-10-13,28,26,0.0,11.6,6,90,06:43 PM,06:25 AM,05:43 AM,05:47 PM,23,30,30,27,30,43,80,7.4,1010,28,9,95,20,Somalia
2011-10-14,29,26,0.0,11.6,7,82,07:29 PM,07:11 AM,05:43 AM,05:47 PM,23,30,30,27,23,25,77,0.1,1010,29,10,112,17,Somalia
2011-10-15,29,26,0.0,11.6,7,75,08:17 PM,07:58 AM,05:43 AM,05:47 PM,22,30,30,27,19,20,76,0.0,1010,29,10,115,14,Somalia
2011-10-16,29,26,0.0,10.2,7,68,09:06 PM,08:47 AM,05:42 AM,05:46 PM,23,30,30,27,22,35,79,0.1,1010,29,10,137,16,Somalia
2011-10-17,29,26,0.0,11.6,7,61,09:57 PM,09:38 AM,05:42 AM,05:46 PM,23,30,30,27,22,29,77,2.1,1010,29,10,159,17,Somalia
2011-10-18,29,27,0.0,11.6,7,53,10:48 PM,10:28 AM,05:42 AM,05:46 PM,23,31,31,28,27,16,74,0.1,1010,29,10,150,20,Somalia
2011-10-19,29,26,0.0,11.6,7,46,11:40 PM,11:20 AM,05:42 AM,05:46 PM,22,30,30,27,23,36,75,0.7,1010,29,10,159,18,Somalia
2011-10-20,29,26,0.0,11.6,6,39,No moonrise,12:10 PM,05:42 AM,05:45 PM,23,30,30,27,24,32,76,4.4,1010,29,9,173,18,Somalia
2011-10-21,29,26,0.0,11.6,7,31,12:31 AM,01:00 PM,05:42 AM,05:45 PM,23,31,31,27,23,31,76,0.1,1010,29,10,173,17,Somalia
2011-10-22,29,27,0.0,10.2,7,24,01:23 AM,01:50 PM,05:42 AM,05:45 PM,23,31,31,28,26,38,76,0.6,1009,29,10,183,20,Somalia
2011-10-23,29,26,0.0,11.6,7,17,02:14 AM,02:40 PM,05:41 AM,05:45 PM,23,30,30,27,22,55,75,4.3,1009,29,10,192,16,Somalia
2011-10-24,29,26,0.0,11.6,7,10,03:07 AM,03:32 PM,05:41 AM,05:45 PM,23,30,30,27,20,33,75,1.3,1009,29,10,181,15,Somalia
2011-10-25,30,26,0.0,11.6,7,2,04:01 AM,04:25 PM,05:41 AM,05:45 PM,23,31,31,28,14,21,74,1.5,1008,30,10,117,11,Somalia
2011-10-26,29,27,0.0,11.6,7,0,04:58 AM,05:22 PM,05:41 AM,05:44 PM,23,31,31,28,23,25,78,6.3,1008,29,9,100,16,Somalia
2011-10-27,29,26,0.0,11.6,7,0,05:57 AM,06:20 PM,05:41 AM,05:44 PM,23,31,31,27,22,20,78,3.5,1009,29,10,107,16,Somalia
2011-10-28,29,26,0.0,11.6,7,5,06:59 AM,07:22 PM,05:41 AM,05:44 PM,23,31,31,27,22,16,77,0.7,1009,29,10,116,17,Somalia
2011-10-29,29,26,0.0,11.6,7,12,08:01 AM,08:24 PM,05:41 AM,05:44 PM,22,30,30,27,24,13,75,0.5,1009,29,10,182,18,Somalia
2011-10-30,29,26,0.0,11.6,6,19,09:03 AM,09:24 PM,05:41 AM,05:44 PM,23,31,31,27,25,30,77,1.3,1009,29,10,194,19,Somalia
2011-10-31,29,26,0.0,11.6,7,23,10:01 AM,10:21 PM,05:41 AM,05:44 PM,24,31,31,27,28,20,79,0.6,1008,29,10,194,21,Somalia
2011-11-01,29,26,0.0,11.6,7,35,10:55 AM,11:14 PM,05:41 AM,05:44 PM,23,31,31,27,29,20,77,2.0,1009,29,10,188,21,Somalia
2011-11-02,29,26,0.0,11.6,7,43,11:45 AM,No moonset,05:41 AM,05:44 PM,23,31,31,27,27,30,79,0.0,1009,29,10,185,20,Somalia
2011-11-03,29,27,0.0,10.2,7,50,12:30 PM,12:03 AM,05:41 AM,05:44 PM,24,31,31,28,27,35,79,0.1,1009,29,10,178,20,Somalia
2011-11-04,29,26,0.0,11.6,7,58,01:14 PM,12:48 AM,05:41 AM,05:44 PM,23,31,31,28,22,23,78,0.0,1009,29,10,169,16,Somalia
2011-11-05,29,26,0.0,11.6,7,65,01:55 PM,01:32 AM,05:41 AM,05:44 PM,23,31,31,27,23,21,79,0.0,1010,29,10,161,18,Somalia
2011-11-06,29,26,0.0,10.2,7,73,02:35 PM,02:14 AM,05:41 AM,05:44 PM,23,31,31,27,21,32,78,0.0,1011,29,10,142,16,Somalia
2011-11-07,29,26,0.0,10.2,7,80,03:16 PM,02:56 AM,05:41 AM,05:44 PM,23,31,31,27,21,39,78,0.0,1010,29,10,151,16,Somalia
2011-11-08,29,27,0.0,11.6,7,88,03:58 PM,03:39 AM,05:41 AM,05:44 PM,23,31,31,28,23,33,78,0.0,1010,29,10,158,17,Somalia
2011-11-09,29,26,0.0,11.6,7,95,04:41 PM,04:22 AM,05:42 AM,05:44 PM,23,31,31,27,24,38,77,0.3,1010,29,10,160,18,Somalia
2011-11-10,29,26,0.0,11.6,7,100,05:27 PM,05:08 AM,05:42 AM,05:44 PM,23,31,31,28,21,26,75,0.2,1010,29,10,133,16,Somalia
2011-11-11,30,26,0.0,11.6,7,89,06:14 PM,05:55 AM,05:42 AM,05:44 PM,23,31,31,28,21,21,74,0.3,1011,30,10,100,16,Somalia
2011-11-12,31,26,0.0,11.6,7,82,07:03 PM,06:44 AM,05:42 AM,05:44 PM,23,31,31,28,29,24,74,0.0,1010,31,10,84,21,Somalia
2011-11-13,30,27,0.0,11.6,7,74,07:54 PM,07:34 AM,05:42 AM,05:44 PM,23,31,31,28,29,20,75,1.4,1010,30,10,93,21,Somalia
2011-11-14,30,26,0.0,11.6,6,67,08:45 PM,08:25 AM,05:42 AM,05:44 PM,23,31,31,28,30,41,75,8.9,1009,30,9,86,20,Somalia
2011-11-15,29,26,0.0,10.2,7,59,09:36 PM,09:16 AM,05:43 AM,05:44 PM,23,31,31,27,31,45,76,2.3,1010,29,10,85,22,Somalia
2011-11-16,29,26,0.0,11.6,6,52,10:27 PM,10:06 AM,05:43 AM,05:44 PM,23,31,31,27,27,30,77,7.7,1011,29,9,81,18,Somalia
2011-11-17,30,26,0.0,11.6,7,44,11:17 PM,10:55 AM,05:43 AM,05:44 PM,23,31,31,28,27,34,75,2.2,1010,30,10,80,19,Somalia
2011-11-18,30,27,0.0,10.2,6,37,No moonrise,11:43 AM,05:43 AM,05:45 PM,23,32,32,28,33,35,77,12.1,1009,30,9,65,22,Somalia
2011-11-19,30,26,0.0,11.6,7,29,12:06 AM,12:31 PM,05:43 AM,05:45 PM,22,31,31,28,30,16,73,5.3,1009,30,10,65,21,Somalia
2011-11-20,30,26,0.0,11.6,7,22,12:56 AM,01:20 PM,05:44 AM,05:45 PM,23,31,31,28,26,15,74,0.0,1010,30,10,88,19,Somalia
